fred.date,fred.total_population,fred.median_household_income,fred.median_list_price,fred.median_inventory,fred.median_days_on_market,fred.rental_vacancy_rate,fred.home_ownership_rate,fred.home_value_index,fred.unemployment_rate,fred.building_permits_housing_units,fred.gdp,redfin.period_begin,redfin.period_end,redfin.period_duration,redfin.region_type,redfin.region_type_id,redfin.table_id,redfin.is_seasonally_adjusted,redfin.region,redfin.city,redfin.state,redfin.state_code,redfin.property_type,redfin.property_type_id,redfin.median_sale_price,redfin.median_sale_price_mom,redfin.median_sale_price_yoy,redfin.median_list_price,redfin.median_list_price_mom,redfin.median_list_price_yoy,redfin.median_ppsf,redfin.median_ppsf_mom,redfin.median_ppsf_yoy,redfin.median_list_ppsf,redfin.median_list_ppsf_mom,redfin.median_list_ppsf_yoy,redfin.homes_sold,redfin.homes_sold_mom,redfin.homes_sold_yoy,redfin.pending_sales,redfin.pending_sales_mom,redfin.pending_sales_yoy,redfin.new_listings,redfin.new_listings_mom,redfin.new_listings_yoy,redfin.inventory,redfin.inventory_mom,redfin.inventory_yoy,redfin.months_of_supply,redfin.months_of_supply_mom,redfin.months_of_supply_yoy,redfin.median_dom,redfin.median_dom_mom,redfin.median_dom_yoy,redfin.avg_sale_to_list,redfin.avg_sale_to_list_mom,redfin.avg_sale_to_list_yoy,redfin.sold_above_list,redfin.sold_above_list_mom,redfin.sold_above_list_yoy,redfin.price_drops,redfin.price_drops_mom,redfin.price_drops_yoy,redfin.off_market_in_two_weeks,redfin.off_market_in_two_weeks_mom,redfin.off_market_in_two_weeks_yoy,redfin.parent_metro_region,redfin.parent_metro_region_metro_code,redfin.last_updated
2015-02-01,4854803.0,50900.0,,,,14.9,70.0,127204.0,6.1,704.0,202372.4,2015-02-01,2015-02-28,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,152900,0.0640369895,0.0859857598,173300.0,0.0057788016,0.0246820403,83.0,0.0600513701,0.0535661783,91.0,0.0136191033,0.0083432187,2499,0.1505524862,0.1018518519,1288.0,0.2553606238,0.6534017972,3407.0,-0.0243413517,0.1326462766,15101.0,0.0214420996,0.0290289608,6.0,-0.8,-0.5,119.0,-5.0,-17.0,0.958906228,0.0055509731,0.0088423415,0.1616646659,0.0065081281,0.0170438546,6.62208e-05,-1.4199e-06,,0.1559620319,0.0258399,0.064725628,South Region,,2023-01-15 14:45:07
2015-03-01,4854803.0,50900.0,,,,14.9,70.0,127518.0,6.1,857.0,202372.4,2015-03-01,2015-03-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,157100,0.0273440908,0.0362710381,179700.0,0.0360267151,0.0323136789,84.0,0.0054309863,0.0255344682,95.0,0.0448507715,0.0397709362,3236,0.2959551462,0.1793002915,1652.0,0.2836052836,0.5004541326,4433.0,0.3026741111,0.1451821235,15825.0,0.0498905327,0.0228154085,4.9,-1.1,-0.7,110.0,-9.0,-18.0,0.9596937647,0.0007968744,0.0031798874,0.1603831891,-0.0010104833,-0.0017888225,,,,0.1670035426,0.0108581877,0.071011481,South Region,,2023-01-15 14:45:07
2015-04-01,4854803.0,50900.0,,,,14.9,70.0,127807.0,6.1,931.0,202372.4,2015-04-01,2015-04-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,164700,0.0489156069,0.0742482394,182000.0,0.0129377968,0.0709524804,87.0,0.0413477527,0.0414487656,94.0,-0.0089265688,0.0149971349,3372,0.0410620562,0.1292699263,1946.0,0.176541717,0.4642588412,4613.0,0.038963964,0.2013020833,16649.0,0.0494831064,0.0321760694,4.9,0.0,-0.5,93.0,-17.0,-22.0,0.960774021,0.0010922827,0.0048733849,0.1601423488,-9.22916e-05,0.0094390668,6.00637e-05,,,0.1736465098,0.006906261,0.1074131832,South Region,,2023-01-15 14:45:07
2015-05-01,4854803.0,50900.0,,,,14.9,70.0,128048.0,6.1,853.0,202372.4,2015-05-01,2015-05-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,172300,0.0473527501,0.0742371483,171100.0,-0.0515497769,0.0116796123,89.0,0.0302963783,0.0400866363,91.0,-0.0310866264,0.0355842164,3619,0.0742059958,0.0806210809,2353.0,0.2097686375,0.5006377551,4387.0,-0.0427667467,0.1963457867,16452.0,-0.0010928962,0.0197731358,4.5,-0.4,-0.3,96.0,4.0,-7.0,0.9636964323,0.0029083496,0.0051214257,0.1804365847,0.0201516337,0.0359158322,,,,0.1631947937,-0.0104974056,0.1063124952,South Region,,2023-01-15 14:45:07
2015-06-01,4854803.0,50900.0,,,,14.9,70.0,128206.0,6.2,984.0,202372.4,2015-06-01,2015-06-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,174900,0.0151790374,0.0577617439,171600.0,-0.0073291985,-0.017296325,90.0,0.0007977396,0.0298015478,90.0,-0.0145495433,0.0061963396,4069,0.1243437414,0.201358134,2443.0,0.0373673036,0.526875,4697.0,0.0593143888,0.310181311,16853.0,0.0109171615,0.0508168101,4.1,-0.5,-0.6,87.0,-9.0,-18.0,0.9640579591,0.0003437044,0.0050808926,0.1725239617,-0.007912623,0.0163385468,,,,0.1929709173,0.0315059737,0.1231051341,South Region,,2023-01-15 14:45:07
2015-07-01,4854803.0,50900.0,,,,14.9,70.0,128414.0,6.2,908.0,202372.4,2015-07-01,2015-07-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,170500,-0.0245377092,0.0250918175,172200.0,0.004457836,0.0547128922,88.0,-0.0223409284,0.0260105749,90.0,0.0028276918,0.0311439397,4051,-0.0046683047,0.2085322196,2105.0,-0.1390593047,0.3940397351,4658.0,-0.0097789116,0.304031355,17528.0,0.0380196613,0.0990719839,4.3,0.2,-0.5,82.0,-5.0,-24.0,0.9652564696,0.0011589084,0.0053740792,0.1767464824,0.0040192096,0.0254934991,5.70516e-05,,,0.2005619594,0.0078782012,0.1552438239,South Region,,2023-01-15 14:45:07
2015-08-01,4854803.0,50900.0,,,,14.9,70.0,128613.0,6.2,892.0,202372.4,2015-08-01,2015-08-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,166400,-0.0241488826,0.0133834196,168700.0,-0.0207291339,0.0527183054,87.0,-0.0109702627,0.0091262636,90.0,-0.004278558,0.0498486212,3555,-0.1233045623,0.1002785515,1908.0,-0.0944470812,0.3427163969,4330.0,-0.0696175333,0.3999353379,18134.0,0.0345142336,0.1672245108,5.1,0.8,0.3,83.0,1.0,-28.0,0.964616421,-0.0005763156,0.007582651,0.1713080169,-0.0052641163,0.0199616845,,,,0.1934037897,-0.0073305478,0.1384159684,South Region,,2023-01-15 14:45:07
2015-09-01,4854803.0,50900.0,,,,14.9,70.0,128854.0,6.1,853.0,202372.4,2015-09-01,2015-09-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,156600,-0.0527410283,-0.0186074585,168800.0,0.0050822897,0.0455993701,86.0,-0.0197768545,0.0019549998,89.0,-0.0025495348,0.0423910023,3596,0.0195633683,0.1740124061,1559.0,-0.1760042283,0.1918960245,3852.0,-0.1018885521,0.3000337496,18425.0,0.0284677644,0.2222222222,5.1,0.0,0.2,87.0,4.0,-26.0,0.9586870469,-0.0060866646,-0.0006250991,0.164349277,-0.0083187128,-0.007377788,5.42741e-05,,-1.20609e-05,0.1955302787,0.000730271,0.1309926522,South Region,,2023-01-15 14:45:07
2015-10-01,4854803.0,50900.0,,,,14.9,70.0,128979.0,6.1,853.0,202372.4,2015-10-01,2015-10-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,158700,0.0046200547,0.0270298344,164900.0,-0.0306097535,0.0286545611,85.0,-0.0128811441,0.0156365164,88.0,-0.018775983,0.0346091385,3050,-0.158388521,0.0338983051,1186.0,-0.2445859873,-0.0141313383,3954.0,0.0203870968,0.2418341709,19648.0,0.0546430488,0.3028313772,6.4,1.3,1.3,95.0,7.0,-22.0,0.9558220464,-0.0028113037,0.0002648925,0.1560655738,-0.0075657728,0.0086079467,0.0020358306,0.0019821538,,0.1980420034,0.0036722915,0.1256422525,South Region,,2023-01-15 14:45:07
2015-11-01,4854803.0,50900.0,,,,14.9,70.0,129104.0,6.1,707.0,202372.4,2015-11-01,2015-11-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,159500,0.0043937375,0.0438267878,167300.0,0.015788897,0.1228836308,87.0,0.0089484396,0.0311390022,89.0,0.0070428927,0.0751524089,2540,-0.1663931736,0.0448375154,1330.0,0.1214165261,0.3026444662,3048.0,-0.2297194845,0.2360097324,19328.0,-0.0150333792,0.3037436762,7.6,1.2,1.5,101.0,6.0,-15.0,0.9564970074,0.0006605283,-0.0050119175,0.1653543307,0.0091350987,-0.0033005438,0.048892798,0.0468543737,,0.1304217285,-0.0674701293,0.0540608824,South Region,,2023-01-15 14:45:07
2015-12-01,4854803.0,50900.0,,,,14.9,70.0,129314.0,6.1,685.0,202372.4,2015-12-01,2015-12-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,162600,0.0191639715,0.0241346441,162800.0,-0.0271802905,0.121982178,87.0,0.0145456089,0.0361318887,86.0,-0.0269327659,0.0837129773,2976,0.1730390225,0.0933137399,1350.0,0.0158013544,0.2206148282,2550.0,-0.1620111732,0.1323268206,18327.0,-0.0505129002,0.3038560046,6.2,-1.4,1.0,108.0,7.0,-17.0,0.9604995067,0.0037620257,0.0054483748,0.1643145161,-0.0012353459,-0.0017398557,0.0399956349,-0.0087557899,,0.1144550652,-0.0161809612,0.0189356765,South Region,,2023-01-15 14:45:07
2016-01-01,4866824.0,53314.0,,,,14.6,69.7,129571.0,6.1,846.0,207368.4,2016-01-01,2016-01-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,154200,-0.050821638,0.0730376011,178800.0,0.0968363929,0.037894326,86.0,-0.0324938843,0.0651383727,92.0,0.0709744851,0.0307509294,2371,-0.2030252101,0.0916206262,1132.0,-0.1621021466,0.1043902439,4132.0,0.6178543461,0.18361501,18909.0,0.0305193744,0.2791043766,8.0,1.8,1.2,119.0,11.0,-5.0,0.9581083012,-0.0024059963,0.0048067602,0.1619569802,-0.0020766333,0.0068004424,0.0505579354,0.0103922588,0.0504902901,0.1699667888,0.0556909797,0.0398073832,South Region,,2023-01-15 14:45:07
2016-02-01,4866824.0,53314.0,,,,14.6,69.7,129913.0,6.0,875.0,207368.4,2016-02-01,2016-02-29,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,155500,0.0089446365,0.0169932124,177500.0,-0.0082891295,0.0241846909,85.0,0.0042878022,0.0089652397,95.0,0.0260992319,0.0443038745,2798,0.1795952782,0.1196478591,1413.0,0.246031746,0.0970496894,4191.0,0.0155076327,0.2301144702,19371.0,0.0246495636,0.2827627309,6.9,-1.1,0.9,118.0,-1.0,-1.0,0.9627310718,0.0045701854,0.0038248438,0.1786990708,0.0168103692,0.0170344049,0.0527592793,0.0021906467,0.0526930586,0.1757610633,0.005588354,0.0197990314,South Region,,2023-01-15 14:45:07
2016-03-01,4866824.0,53314.0,,,,14.6,69.7,130245.0,6.0,1121.0,207368.4,2016-03-01,2016-03-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,161600,0.0401205116,0.0295895785,189400.0,0.0677770313,0.0548011236,87.0,0.0241709125,0.0277662621,96.0,0.0081334552,0.0073884418,3625,0.2932572244,0.11848195,1852.0,0.3097595474,0.1183574879,5476.0,0.3025689819,0.2319460067,20333.0,0.0455059646,0.278081589,5.6,-1.3,0.7,112.0,-6.0,2.0,0.9601936449,-0.0023252612,0.0005034341,0.1790344828,0.0006541759,0.0188987222,0.0576894703,0.004984822,,0.1746708216,-0.000546737,0.0081181322,South Region,,2023-01-15 14:45:07
2016-04-01,4866824.0,53314.0,,,,14.6,69.7,130704.0,5.9,926.0,207368.4,2016-04-01,2016-04-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,169500,0.0502451399,0.0306066008,187400.0,-0.0091975536,0.0302487903,91.0,0.0422407643,0.0272465161,96.0,0.0045418405,0.0200003133,3806,0.0464668683,0.126035503,2172.0,0.1715210356,0.1144176501,5249.0,-0.0442461763,0.1349189189,20842.0,0.0205160848,0.2475010475,5.5,-0.1,0.6,103.0,-9.0,10.0,0.9648319646,0.0049694968,0.004253829,0.1768260641,-0.0016177082,0.0170627505,0.0640053738,0.0065701292,0.0639455186,0.1429896618,-0.0304439542,-0.0302063056,South Region,,2023-01-15 14:45:07
2016-05-01,4866824.0,53314.0,,,,14.6,69.7,131041.0,5.9,1032.0,207368.4,2016-05-01,2016-05-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,173900,0.0255735642,0.0098930871,185500.0,-0.0100500902,0.0746807544,91.0,0.0143429332,0.0140371016,94.0,-0.0170597279,0.0322244479,4245,0.1153441934,0.1713576159,2427.0,0.1179180101,0.0296987696,5175.0,-0.0137221269,0.1634442446,21004.0,0.0098076923,0.2559947378,4.9,-0.6,0.3,93.0,-10.0,-3.0,0.9672653928,0.0024588458,0.0037501956,0.1886925795,0.0118665154,0.0085049415,0.065939821,0.0019494364,,0.1188002828,-0.0242438824,-0.0421564528,South Region,,2023-01-15 14:45:07
2016-06-01,4866824.0,53314.0,,,,14.6,69.7,131346.0,5.9,988.0,207368.4,2016-06-01,2016-06-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,179500,0.0330529087,0.0270421755,181000.0,-0.0249678369,0.0565307374,93.0,0.0258995412,0.0379789302,93.0,-0.0181990305,0.0281693656,4298,0.0117702448,0.0547239264,2488.0,0.0251339102,0.0167552105,5049.0,-0.0243478261,0.071064913,20813.0,-0.0101303148,0.2284854208,4.8,-0.1,0.6,93.0,0.0,6.0,0.9685804104,0.0012810493,0.0044734385,0.1959050721,0.007581155,0.0233897347,0.0700523711,0.0041339844,,0.1159946182,-0.0035786115,-0.0770228613,South Region,,2023-01-15 14:45:07
2016-07-01,4866824.0,53314.0,185895.0,30474.0,89.0,14.6,69.7,131535.0,5.9,919.0,207368.4,2016-07-01,2016-07-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,178300,-0.006003907,0.0455259426,176900.0,-0.0218974977,0.0274530431,92.0,-0.0143706879,0.0462344738,93.0,0.0056143685,0.0298952752,4002,-0.0662622492,-0.0118518519,2148.0,-0.1349174386,0.0204275534,4469.0,-0.1125893566,-0.0407812835,20412.0,-0.0161469128,0.1644038791,5.1,0.3,0.8,95.0,2.0,13.0,0.9695912365,0.0009217317,0.0043654689,0.1859070465,-0.0103132055,0.009116923,0.0704977464,0.0002707256,0.0704407014,0.1292321689,0.013255833,-0.0712867422,South Region,,2023-01-15 14:45:07
2016-08-01,4866824.0,53314.0,185000.0,29933.0,94.0,14.6,69.7,131819.0,5.9,1081.0,207368.4,2016-08-01,2016-08-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,167500,-0.0599033017,0.0068558345,171500.0,-0.0310233544,0.0169636364,89.0,-0.0366196469,0.0194312894,92.0,-0.014314139,0.0199807149,4261,0.06525,0.1989307822,2298.0,0.0708294501,0.2044025157,4383.0,-0.0209962028,0.0101405854,19725.0,-0.0355466458,0.0852222711,4.6,-0.5,-0.5,95.0,0.0,12.0,0.9663781351,-0.0031743285,0.0019350951,0.182116874,-0.003883126,0.0110420287,0.0724968314,0.0020880695,,0.1096910862,-0.0193101563,-0.0835420111,South Region,,2023-01-15 14:45:07
2016-09-01,4866824.0,53314.0,184900.0,29563.0,96.0,14.6,69.7,132077.0,5.9,898.0,207368.4,2016-09-01,2016-09-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,173600,0.0366380184,0.0995992353,172300.0,0.0054454981,0.0145333039,90.0,0.0172596428,0.0513614738,92.0,-0.0015394619,0.0215190554,3794,-0.1108507148,0.0460435622,1906.0,-0.1709438886,0.2132399745,4074.0,-0.0715587967,0.0467625899,19250.0,-0.0258590152,0.0291365945,5.1,0.5,-0.1,102.0,6.0,14.0,0.9665401344,0.0002198426,0.0080115701,0.1971534001,0.015292608,0.0336573979,0.0657662338,-0.0065985251,0.0657127721,0.1176000839,0.0080339875,-0.0759206339,South Region,,2023-01-15 14:45:07
2016-10-01,4866824.0,53314.0,182900.0,28927.0,100.0,14.6,69.7,132449.0,5.9,794.0,207368.4,2016-10-01,2016-10-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,167100,-0.0394903534,0.0520898333,174900.0,0.0138491826,0.0612427634,88.0,-0.0240133105,0.0395570198,93.0,0.0162678673,0.0559290749,3330,-0.1197462331,0.092519685,1739.0,-0.0852183062,0.4675105485,3815.0,-0.061269685,-0.0366161616,18770.0,-0.0185107718,-0.0456093965,5.6,0.5,-0.9,102.0,0.0,7.0,0.9654063971,-0.0014814966,0.0096758012,0.1888888889,-0.0085734426,0.0327209099,0.0648375067,-0.0013620332,0.0628036428,0.1405091692,0.0226197151,-0.0572327705,South Region,,2023-01-15 14:45:07
2016-11-01,4866824.0,53314.0,180500.0,27931.0,107.0,14.6,69.7,132880.0,5.8,758.0,207368.4,2016-11-01,2016-11-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,170600,0.0215088534,0.0692472004,174000.0,-0.0050077024,0.0419193463,89.0,0.0097364345,0.0401010432,91.0,-0.0212913745,0.0277489024,3111,-0.0660462324,0.2252855455,1529.0,-0.1197466897,0.1504890895,3078.0,-0.1938187533,0.0071989529,18128.0,-0.0374853987,-0.0642163948,5.8,0.1,-1.8,107.0,4.0,6.0,0.9645975436,-0.0005712969,0.0077787206,0.1764705882,-0.0126618044,0.0106572759,0.0532877317,-0.0112763545,0.0045059848,0.0978297447,-0.0425690192,-0.0322505657,South Region,,2023-01-15 14:45:07
2016-12-01,4866824.0,53314.0,179900.0,27076.0,112.0,14.6,69.7,133367.0,5.7,818.0,207368.4,2016-12-01,2016-12-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,173900,0.019439926,0.0686051224,167900.0,-0.033913222,0.0315095664,89.0,0.0135966947,0.038515463,89.0,-0.0174156489,0.036339482,3259,0.0445512821,0.0906961178,1518.0,-0.0097847358,0.1211225997,2568.0,-0.1700064641,0.0015600624,16870.0,-0.0729241084,-0.086429113,5.2,-0.6,-1.0,109.0,2.0,1.0,0.9655336631,0.0009520177,0.0051371507,0.1853329242,0.0087303601,0.0216783057,0.0422050978,-0.011045438,0.0022397561,0.1179994111,0.0197059547,0.0041692955,South Region,,2023-01-15 14:45:07
2017-01-01,4877989.0,56219.0,179900.0,25614.0,117.0,14.0,70.0,133662.0,5.5,886.0,214606.3,2017-01-01,2017-01-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,164200,-0.0562002609,0.0658716461,179600.0,0.0699034622,0.0054769503,88.0,-0.0325638372,0.0397785181,94.0,0.0503934581,0.0175183192,2698,-0.1708666257,0.1364785173,1218.0,-0.1970995386,0.0750220653,3978.0,0.550877193,-0.0402895054,17241.0,0.0244815497,-0.0907604683,6.4,1.2,-1.6,117.0,8.0,-2.0,0.9638367576,-0.0017201803,0.0055042539,0.1645663454,-0.0210513558,0.0019715687,0.0553332173,0.0130847177,0.0049165946,0.1497512438,0.0316138218,-0.0196824766,South Region,,2023-01-15 14:45:07
2017-02-01,4877989.0,56219.0,181450.0,25779.0,112.0,14.0,70.0,133911.0,5.2,1022.0,214606.3,2017-02-01,2017-02-28,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,164500,0.0025444778,0.0588839666,194100.0,0.0814402845,0.0965718024,89.0,0.0040734557,0.0405868563,99.0,0.0555039273,0.0462598991,2833,0.0488707886,0.0085439658,1332.0,0.094494659,-0.0573248408,4589.0,0.1518574297,0.088989084,18379.0,0.0642770282,-0.0567616115,6.5,0.1,-0.4,118.0,0.0,0.0,0.9604163028,-0.0034253513,-0.0019141829,0.1687257324,0.0036017043,-0.0096295541,0.0514717885,-0.0038875259,-0.0011327792,0.1581161626,0.0085904477,-0.0211943776,South Region,,2023-01-15 14:45:07
2017-03-01,4877989.0,56219.0,188300.0,25918.0,98.0,14.0,70.0,134179.0,5.0,1232.0,214606.3,2017-03-01,2017-03-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,167500,0.0186908955,0.0377043489,201300.0,0.0375279381,0.0650216363,91.0,0.0282155938,0.0437174891,101.0,0.0198699324,0.0578875931,4125,0.4545133992,0.1344884488,2203.0,0.6526631658,0.1882416397,5405.0,0.1767907686,-0.0156619924,18944.0,0.0284473398,-0.0719639445,4.6,-1.9,-1.0,103.0,-15.0,-9.0,0.964114912,0.0037610202,0.0040525958,0.168969697,0.0007750566,-0.0097981798,0.0595967061,0.0082394857,0.0021333249,0.1231082206,-0.0348702401,-0.0510854452,South Region,,2023-01-15 14:45:07
2017-04-01,4877989.0,56219.0,193000.0,26208.0,82.0,14.0,70.0,134584.0,4.8,974.0,214606.3,2017-04-01,2017-04-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,177200,0.0578414475,0.0451902701,196800.0,-0.0228797103,0.050941463,94.0,0.0400931722,0.0421391035,99.0,-0.0193601145,0.0330096159,3851,-0.0664242424,0.0115576569,2209.0,0.0027235588,0.0179723502,5048.0,-0.0660499537,-0.0384761905,19490.0,0.0284417709,-0.0645548356,5.1,0.5,-0.4,92.0,-11.0,-11.0,0.9679813688,0.003893048,0.0032034055,0.1786548948,0.0096851979,0.0018752783,0.0613134941,0.0017388015,-0.0027133838,0.1220755791,-0.0010326415,-0.0208868466,South Region,,2023-01-15 14:45:07
2017-05-01,4877989.0,56219.0,196000.0,26525.0,81.0,14.0,70.0,134974.0,4.6,1154.0,214606.3,2017-05-01,2017-05-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,179100,0.0096790488,0.0307412721,194600.0,-0.0117902137,0.0482822417,94.0,-0.0033196194,0.0255999035,97.0,-0.0167273236,0.033281738,4673,0.2150286011,0.1005652379,2730.0,0.2375339982,0.1253091509,5195.0,0.0299365583,0.0038647343,19396.0,-0.0036471978,-0.0768644995,4.2,-0.9,-0.7,87.0,-5.0,-6.0,0.9688884674,0.0006336039,0.0017086759,0.1789000642,1.29087e-05,-0.0092770437,0.0672819138,0.0058959786,0.0013164671,0.1057805602,-0.0163918275,-0.0137926695,South Region,,2023-01-15 14:45:07
2017-06-01,4877989.0,56219.0,198900.0,26463.0,83.0,14.0,70.0,135246.0,4.4,994.0,214606.3,2017-06-01,2017-06-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,189100,0.0557827631,0.0532345321,191000.0,-0.0184592984,0.0535945524,96.0,0.0291112477,0.0286522258,97.0,-0.0032732919,0.0476423858,4636,-0.0081300813,0.0786412285,2767.0,0.0135531136,0.1125854443,5110.0,-0.0167404272,0.0130848533,19216.0,-0.0097397578,-0.0761094283,4.1,-0.1,-0.7,83.0,-4.0,-10.0,0.9709817731,0.002133215,0.0023542769,0.1818377912,0.0029760026,-0.0142999473,0.0712427144,0.0039920058,0.0011431904,0.0988333083,-0.0069065436,-0.0172762927,South Region,,2023-01-15 14:45:07
2017-07-01,4877989.0,56219.0,198155.0,26525.0,85.0,14.0,70.0,135580.0,4.3,985.0,214606.3,2017-07-01,2017-07-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,186200,-0.0161709176,0.0447579443,184500.0,-0.0341403645,0.0427106831,95.0,-0.007165111,0.0380637413,95.0,-0.017025412,0.0256275644,4092,-0.1161987041,0.0217228464,2425.0,-0.1232827187,0.1289571695,4714.0,-0.0771339076,0.0534078212,19204.0,0.0010947193,-0.0607913141,4.7,0.6,-0.4,86.0,3.0,-9.0,0.9698513039,-0.0012530528,0.0002939759,0.1727761486,-0.0090813028,-0.0129916417,0.0717038117,0.0003385404,0.0012778323,0.0959857122,-0.0028862935,-0.0330731845,South Region,,2023-01-15 14:45:07
2017-08-01,4877989.0,56219.0,197133.0,26373.0,87.0,14.0,70.0,136004.0,4.2,1083.0,214606.3,2017-08-01,2017-08-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,184300,-0.0091018171,0.0996642232,183700.0,-0.0022449839,0.0719728896,94.0,-0.017163234,0.0575188893,97.0,0.0149187824,0.0552183629,4403,0.0744265495,0.0325984991,2540.0,0.0474226804,0.1057901611,4781.0,0.0122803303,0.0898108047,18929.0,-0.01698172,-0.0421031324,4.3,-0.4,-0.3,89.0,3.0,-7.0,0.969014249,-0.000624169,0.0025481634,0.18055871,0.0077915065,-0.001430033,0.0715832849,7.31063e-05,-0.000781474,0.1063500477,0.0105472428,-0.0032410239,South Region,,2023-01-15 14:45:07
2017-09-01,4877989.0,56219.0,198000.0,26110.0,92.0,14.0,70.0,136587.0,4.1,929.0,214606.3,2017-09-01,2017-09-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,182800,-0.0084668842,0.052603872,187400.0,0.0191345052,0.0865119526,95.0,0.0037396374,0.0442758102,97.0,0.0036270509,0.0605837379,3782,-0.1404545455,-0.0023740438,2152.0,-0.1520882585,0.1296587927,3920.0,-0.1783693146,-0.0366183337,18382.0,-0.0269955537,-0.0441474702,4.9,0.6,-0.2,87.0,-2.0,-15.0,0.9692404919,0.0002168054,0.0027196008,0.1808566896,0.0001748714,-0.0161889448,0.0662060712,-0.0055174097,0.0003748611,0.0895334254,-0.0170395316,-0.0282111658,South Region,,2023-01-15 14:45:07
2017-10-01,4877989.0,56219.0,196173.0,25594.0,93.0,14.0,70.0,137071.0,4.0,977.0,214606.3,2017-10-01,2017-10-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,177000,-0.0318027519,0.0606135417,180800.0,-0.0354616026,0.0346731913,92.0,-0.024574055,0.0431357294,94.0,-0.0352246342,0.0077736374,3577,-0.0547040169,0.0725637181,2012.0,-0.0650557621,0.156986774,3997.0,0.0201633486,0.0425143453,17967.0,-0.0222572921,-0.0487107534,5.0,0.1,-0.7,94.0,7.0,-8.0,0.9659835275,-0.0032420051,0.001193301,0.1702544031,-0.0105066962,-0.018351294,0.0630043969,-0.0032232913,-0.0014314584,0.1040072873,0.0144281582,-0.0373705115,South Region,,2023-01-15 14:45:07
2017-11-01,4877989.0,56219.0,195000.0,24868.0,98.0,14.0,70.0,137487.0,4.0,967.0,214606.3,2017-11-01,2017-11-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,178200,0.0062138768,0.0447703473,180800.0,-0.0004682921,0.0402557496,93.0,0.0099477887,0.0432237762,94.0,-0.0001813978,0.030010881,3436,-0.039686976,0.1023419955,1796.0,-0.1091269841,0.1723237598,3280.0,-0.1820448878,0.0604591012,17228.0,-0.0423568649,-0.0529382662,5.0,0.0,-0.8,96.0,2.0,-11.0,0.9658123586,-0.0002632935,0.0012600085,0.1752037253,0.0047174201,-0.0012479911,0.0492221964,-0.0137016502,-0.0040459032,0.1003412482,-0.0033288584,0.0020160124,South Region,,2023-01-15 14:45:07
